threshold,precision,recall,f1,tp,fp,fn
0.7489264324324324,0.8046448087431693,0.484375,0.6047227926078028,1767,429,1881
0.7498177297297297,0.8036613272311213,0.48135964912280704,0.6020915480884623,1756,429,1892
0.750709027027027,0.8032110091743119,0.4799890350877193,0.6008922443376801,1751,429,1897
0.7516003243243243,0.8038674033149171,0.4786184210526316,0.6,1746,426,1902
0.7524916216216216,0.8044280442804428,0.4780701754385965,0.5997248968363136,1744,424,1904
0.753382918918919,0.8048103607770583,0.4769736842105263,0.5989672977624785,1740,422,1908
0.7542742162162163,0.8064066852367688,0.4761513157894737,0.5987590486039297,1737,417,1911
0.7551655135135136,0.807638565440149,0.4753289473684211,0.5984469370146678,1734,413,1914
0.7560568108108108,0.8078358208955224,0.47478070175438597,0.5980662983425414,1732,412,1916
0.7569481081081081,0.8081232492997199,0.4745065789473684,0.5979274611398965,1731,411,1917
0.7578394054054054,0.8085205992509363,0.47341008771929827,0.59716459197787,1727,409,1921
0.7587307027027027,0.8085405912717034,0.47231359649122806,0.5962969371863645,1723,408,1925
0.759622,0.8091208274565115,0.47176535087719296,0.596017316017316,1721,406,1927
0.7605132972972973,0.8097032501177579,0.4712171052631579,0.5957373072257841,1719,404,1929
0.7614045945945946,0.8098159509202454,0.47039473684210525,0.5951101092422403,1716,403,1932
0.762295891891892,0.8105163429654192,0.46902412280701755,0.5942003820107657,1711,400,1937
0.7631871891891892,0.8109263657957244,0.46792763157894735,0.5934295150356336,1707,398,1941
0.7640784864864865,0.8115183246073299,0.4673793859649123,0.5931466341972517,1705,396,1943
0.7649697837837838,0.8123209169054442,0.4662828947368421,0.5924764890282131,1701,393,1947
0.7658610810810811,0.8126497364638237,0.4649122807017544,0.5914559721011334,1696,391,1952
0.7667523783783784,0.8126801152737753,0.46381578947368424,0.5905759162303665,1692,390,1956
0.7676436756756757,0.8126801152737753,0.46381578947368424,0.5905759162303665,1692,390,1956
0.768534972972973,0.8132820019249278,0.46326754385964913,0.5902899056933287,1690,388,1958
0.7694262702702703,0.8140994688556253,0.4621710526315789,0.5896135688057352,1686,385,1962
0.7703175675675675,0.8141678796700631,0.45997807017543857,0.5878437554738133,1678,383,1970
0.7712088648648648,0.8142023346303502,0.4588815789473684,0.5869565217391305,1674,382,1974
0.7721001621621622,0.8141463414634146,0.4575109649122807,0.5858195858195858,1669,381,1979
0.7729914594594595,0.8148510014655593,0.45723684210526316,0.5857769973661106,1668,379,1980
0.7738827567567568,0.8156862745098039,0.45614035087719296,0.5850914205344585,1664,376,1984
0.7747740540540541,0.8156342182890856,0.45476973684210525,0.5839493136219641,1659,375,1989
0.7756653513513514,0.8161655988171513,0.45394736842105265,0.5834067289061124,1656,373,1992
0.7765566486486487,0.8166089965397924,0.45285087719298245,0.5826132957150414,1652,371,1996
0.7774479459459459,0.817279046673287,0.4512061403508772,0.5814199929353585,1646,368,2002
0.7783392432432432,0.8167330677290837,0.44956140350877194,0.57991513437058,1640,368,2008
0.7792305405405405,0.8165503489531406,0.44901315789473684,0.5794128050937389,1638,368,2010
0.7801218378378378,0.8163672654690619,0.44846491228070173,0.5789101203113942,1636,368,2012
0.7810131351351352,0.8170914542728636,0.44819078947368424,0.5788635156664896,1635,366,2013
0.7819044324324325,0.8172258387581373,0.4473684210526316,0.5782108060230292,1632,365,2016
0.7827957297297298,0.8177710843373494,0.4465460526315789,0.5776595744680851,1629,363,2019
0.7836870270270271,0.8178158027176649,0.4454495614035088,0.5767524401064773,1625,362,2023
0.7845783243243244,0.8174483106404438,0.44435307017543857,0.5757414313621027,1621,362,2027
0.7854696216216216,0.8174924165824065,0.4432565789473684,0.5748311411304656,1617,361,2031
0.7863609189189189,0.817766497461929,0.44161184210526316,0.5735137059451763,1611,359,2037
0.7872522162162162,0.8181355068772287,0.44024122807017546,0.5724469791481019,1606,357,2042
0.7881435135135135,0.8181818181818182,0.43914473684210525,0.5715305030324652,1602,356,2046
0.7890348108108108,0.8177618069815195,0.43667763157894735,0.5693352394567548,1593,355,2055
0.7899261081081081,0.817807514153371,0.4355811403508772,0.568413521731354,1589,354,2059
0.7908174054054055,0.8185567010309278,0.43530701754385964,0.5683607730851825,1588,352,2060
0.7917087027027028,0.8192148760330579,0.43475877192982454,0.568051575931232,1586,350,2062
0.7926,0.8199273482096523,0.4331140350877193,0.5668161434977578,1580,347,2068
0.7934912972972973,0.8216328653146125,0.4331140350877193,0.5672231197271586,1580,343,2068
0.7943825945945946,0.821689259645464,0.43201754385964913,0.5662953647143371,1576,342,2072
0.7952738918918919,0.8223615464994776,0.43146929824561403,0.5659834591873426,1574,340,2074
0.7961651891891892,0.822420115243583,0.4303728070175439,0.5650530861975886,1570,339,2078
0.7970564864864865,0.8230971128608924,0.4298245614035088,0.5647397802989376,1568,337,2080
0.7979477837837838,0.8226315789473684,0.4284539473684211,0.5634462869502525,1563,337,2085
0.7988390810810811,0.8240593534711181,0.4262609649122807,0.5618789521228545,1555,332,2093
0.7997303783783783,0.8245614035087719,0.4251644736842105,0.5610417797069994,1551,330,2097
0.8006216756756757,0.8247202983484283,0.4243421052631579,0.5603619909502262,1548,329,2100
0.801512972972973,0.8244397011739595,0.42351973684210525,0.559579862368707,1545,329,2103
0.8024042702702703,0.8246926777124532,0.42297149122807015,0.5591592679833303,1543,328,2105
0.8032955675675676,0.8245050829320493,0.4224232456140351,0.558636940366141,1541,328,2107
0.8041868648648649,0.8248527048741296,0.42214912280701755,0.558476881233001,1540,327,2108
0.8050781621621622,0.8248253627082214,0.42077850877192985,0.5572699219459067,1535,326,2113
0.8059694594594595,0.8250807319698601,0.42023026315789475,0.5568470759171813,1533,325,2115
0.8068607567567567,0.8254310344827587,0.4199561403508772,0.5566860465116279,1532,324,2116
0.807752054054054,0.8250539956803455,0.41885964912280704,0.5556363636363636,1528,324,2120
